SpineBase;2018-06-04 07:59:10.535;0,1735249;-0,2551431;4,281898;Tracked;
SpineMid;2018-06-04 07:59:10.535;0,1832922;0,106819;4,351655;Tracked;
Neck;2018-06-04 07:59:10.535;0,1949116;0,4603413;4,4041;Tracked;
Head;2018-06-04 07:59:10.535;0,1915042;0,5971478;4,456882;Tracked;
ShoulderLeft;2018-06-04 07:59:10.535;0,04725183;0,3004224;4,288129;Tracked;
ElbowLeft;2018-06-04 07:59:10.535;-0,04271686;0,01865755;4,276737;Tracked;
WristLeft;2018-06-04 07:59:10.535;-0,05098077;-0,2188443;4,309095;Tracked;
HandLeft;2018-06-04 07:59:10.535;-0,05541406;-0,2930334;4,327776;Tracked;
ShoulderRight;2018-06-04 07:59:10.535;0,3187034;0,2986952;4,291926;Tracked;
ElbowRight;2018-06-04 07:59:10.535;0,4014501;0,01535208;4,28386;Tracked;
WristRight;2018-06-04 07:59:10.535;0,4121278;-0,2209826;4,318746;Inferred;
HandRight;2018-06-04 07:59:10.535;0,4028847;-0,2636988;4,350937;Inferred;
HipLeft;2018-06-04 07:59:10.535;0,09250419;-0,251074;4,243445;Tracked;
KneeLeft;2018-06-04 07:59:10.535;0,05955192;-0,6156953;4,156834;Tracked;
AnkleLeft;2018-06-04 07:59:10.535;0,07644979;-1,020952;4,07044;Tracked;
FootLeft;2018-06-04 07:59:10.535;0,07670525;-1,03914;3,929062;Tracked;
HipRight;2018-06-04 07:59:10.535;0,2514253;-0,2542688;4,240622;Tracked;
KneeRight;2018-06-04 07:59:10.535;0,2786533;-0,6138264;4,157001;Tracked;
AnkleRight;2018-06-04 07:59:10.535;0,2645466;-1,022198;4,066895;Tracked;
FootRight;2018-06-04 07:59:10.535;0,2630508;-1,040385;3,92559;Tracked;
SpineShoulder;2018-06-04 07:59:10.535;0,1920747;0,3731257;4,393734;Tracked;
HandTipLeft;2018-06-04 07:59:10.535;-0,05532872;-0,3606291;4,32791;Tracked;
ThumbLeft;2018-06-04 07:59:10.535;-0,07352453;-0,2804088;4,302286;Tracked;
HandTipRight;2018-06-04 07:59:10.535;0,4081747;-0,3298036;4,355571;Tracked;
ThumbRight;2018-06-04 07:59:10.535;0,3930133;-0,252806;4,315308;Tracked;
SpineBase;2018-06-04 07:59:10.568;0,1740351;-0,2547803;4,282378;Tracked;
SpineMid;2018-06-04 07:59:10.568;0,1835253;0,1070273;4,351313;Tracked;
Neck;2018-06-04 07:59:10.568;0,1946198;0,4608807;4,402872;Tracked;
Head;2018-06-04 07:59:10.568;0,1908285;0,5971638;4,447937;Tracked;
ShoulderLeft;2018-06-04 07:59:10.568;0,04710037;0,3005846;4,288632;Tracked;
ElbowLeft;2018-06-04 07:59:10.568;-0,04180615;0,01851909;4,278428;Tracked;
WristLeft;2018-06-04 07:59:10.568;-0,05110613;-0,2178168;4,31058;Tracked;
HandLeft;2018-06-04 07:59:10.568;-0,0539169;-0,2946956;4,328412;Tracked;
ShoulderRight;2018-06-04 07:59:10.568;0,319227;0,2988287;4,292014;Tracked;
ElbowRight;2018-06-04 07:59:10.568;0,4008694;0,01526455;4,286284;Tracked;
WristRight;2018-06-04 07:59:10.568;0,4117198;-0,221584;4,31786;Inferred;
HandRight;2018-06-04 07:59:10.568;0,4028468;-0,2748501;4,339947;Inferred;
HipLeft;2018-06-04 07:59:10.568;0,09300645;-0,2507911;4,243995;Tracked;
KneeLeft;2018-06-04 07:59:10.568;0,05965586;-0,615639;4,157191;Tracked;
AnkleLeft;2018-06-04 07:59:10.568;0,07639284;-1,020668;4,070344;Tracked;
FootLeft;2018-06-04 07:59:10.568;0,0765024;-1,038921;3,928982;Tracked;
HipRight;2018-06-04 07:59:10.568;0,2518998;-0,2538721;4,240979;Tracked;
KneeRight;2018-06-04 07:59:10.568;0,2802728;-0,6156788;4,156095;Tracked;
AnkleRight;2018-06-04 07:59:10.568;0,2645852;-1,022712;4,06672;Tracked;
FootRight;2018-06-04 07:59:10.568;0,2629427;-1,040957;3,925432;Tracked;
SpineShoulder;2018-06-04 07:59:10.568;0,1919797;0,373516;4,392778;Tracked;
HandTipLeft;2018-06-04 07:59:10.568;-0,03756935;-0,3703337;4,307221;Tracked;
ThumbLeft;2018-06-04 07:59:10.568;-0,06961102;-0,2929402;4,302905;Tracked;
HandTipRight;2018-06-04 07:59:10.568;0,4024286;-0,3539004;4,347065;Tracked;
ThumbRight;2018-06-04 07:59:10.568;0,386867;-0,2613856;4,294222;Tracked;
SpineBase;2018-06-04 07:59:10.599;0,1752719;-0,2544638;4,28257;Tracked;
SpineMid;2018-06-04 07:59:10.599;0,1860506;0,1071549;4,35078;Tracked;
Neck;2018-06-04 07:59:10.599;0,1976445;0,4610004;4,402307;Tracked;
Head;2018-06-04 07:59:10.599;0,1916923;0,5970078;4,44591;Tracked;
ShoulderLeft;2018-06-04 07:59:10.599;0,04733038;0,3003059;4,289098;Tracked;
ElbowLeft;2018-06-04 07:59:10.599;-0,04154849;0,01823328;4,2789;Tracked;
WristLeft;2018-06-04 07:59:10.599;-0,06381223;-0,1928466;4,310767;Tracked;
HandLeft;2018-06-04 07:59:10.599;-0,05352801;-0,2831543;4,328772;Tracked;
ShoulderRight;2018-06-04 07:59:10.599;0,3290519;0,2958939;4,292349;Tracked;
ElbowRight;2018-06-04 07:59:10.599;0,4026698;0,01016914;4,287669;Tracked;
WristRight;2018-06-04 07:59:10.599;0,4088977;-0,2187353;4,315784;Tracked;
HandRight;2018-06-04 07:59:10.599;0,4069604;-0,282672;4,334695;Inferred;
HipLeft;2018-06-04 07:59:10.599;0,09418143;-0,2505226;4,244242;Tracked;
KneeLeft;2018-06-04 07:59:10.599;0,05988912;-0,6155638;4,157181;Tracked;
AnkleLeft;2018-06-04 07:59:10.599;0,07654874;-1,020582;4,070274;Tracked;
FootLeft;2018-06-04 07:59:10.599;0,07681032;-1,038867;3,928921;Tracked;
HipRight;2018-06-04 07:59:10.599;0,2531433;-0,2535388;4,241068;Tracked;
KneeRight;2018-06-04 07:59:10.599;0,280406;-0,6156711;4,156139;Tracked;
AnkleRight;2018-06-04 07:59:10.599;0,2642274;-1,022467;4,066959;Tracked;
FootRight;2018-06-04 07:59:10.599;0,2627417;-1,040746;3,92568;Tracked;
SpineShoulder;2018-06-04 07:59:10.599;0,1948848;0,373587;4,39216;Tracked;
HandTipLeft;2018-06-04 07:59:10.599;-0,04853304;-0,3623837;4,332825;Tracked;
ThumbLeft;2018-06-04 07:59:10.599;-0,06928278;-0,3322207;4,301;Tracked;
HandTipRight;2018-06-04 07:59:10.599;0,4085917;-0,3613138;4,343562;Tracked;
ThumbRight;2018-06-04 07:59:10.599;0,3917292;-0,2807733;4,294125;Tracked;
SpineBase;2018-06-04 07:59:10.634;0,1754415;-0,2538847;4,282116;Tracked;
SpineMid;2018-06-04 07:59:10.634;0,1863844;0,1071344;4,349961;Tracked;
Neck;2018-06-04 07:59:10.634;0,1979378;0,4604563;4,401509;Tracked;
Head;2018-06-04 07:59:10.634;0,1912829;0,5962578;4,443799;Tracked;
ShoulderLeft;2018-06-04 07:59:10.634;0,04770627;0,3003247;4,289499;Tracked;
ElbowLeft;2018-06-04 07:59:10.634;-0,04105235;0,01823688;4,279964;Tracked;
WristLeft;2018-06-04 07:59:10.634;-0,05817821;-0,2094036;4,308769;Tracked;
HandLeft;2018-06-04 07:59:10.634;-0,05387367;-0,2926592;4,32758;Tracked;
ShoulderRight;2018-06-04 07:59:10.634;0,3290661;0,2959136;4,292359;Tracked;
ElbowRight;2018-06-04 07:59:10.634;0,4031637;0,01029375;4,287254;Tracked;
WristRight;2018-06-04 07:59:10.634;0,4082069;-0,2183009;4,314648;Tracked;
HandRight;2018-06-04 07:59:10.634;0,4091596;-0,2767946;4,332011;Inferred;
HipLeft;2018-06-04 07:59:10.634;0,09452136;-0,2497336;4,24345;Tracked;
KneeLeft;2018-06-04 07:59:10.634;0,0603044;-0,6159111;4,157626;Tracked;
AnkleLeft;2018-06-04 07:59:10.634;0,07697381;-1,019949;4,068551;Tracked;
FootLeft;2018-06-04 07:59:10.634;0,07710014;-1,038235;3,927195;Tracked;
HipRight;2018-06-04 07:59:10.634;0,2531873;-0,2531455;4,240833;Tracked;
KneeRight;2018-06-04 07:59:10.634;0,2805216;-0,6158633;4,155883;Tracked;
AnkleRight;2018-06-04 07:59:10.634;0,2647672;-1,022136;4,06786;Tracked;
FootRight;2018-06-04 07:59:10.634;0,2631461;-1,040419;3,926579;Tracked;
SpineShoulder;2018-06-04 07:59:10.634;0,1951895;0,3731543;4,391328;Tracked;
HandTipLeft;2018-06-04 07:59:10.634;-0,04199971;-0,3705106;4,318455;Tracked;
ThumbLeft;2018-06-04 07:59:10.634;-0,07215314;-0,3005601;4,307934;Tracked;
HandTipRight;2018-06-04 07:59:10.634;0,4216985;-0,3623676;4,356358;Tracked;
ThumbRight;2018-06-04 07:59:10.634;0,3868077;-0,2673981;4,286769;Tracked;
SpineBase;2018-06-04 07:59:10.666;0,1763604;-0,2530938;4,282154;Tracked;
SpineMid;2018-06-04 07:59:10.666;0,1870925;0,1078864;4,349726;Tracked;
Neck;2018-06-04 07:59:10.666;0,1982801;0,4613219;4,401381;Tracked;
Head;2018-06-04 07:59:10.666;0,1926852;0,5974218;4,445577;Tracked;
ShoulderLeft;2018-06-04 07:59:10.666;0,04803145;0,300278;4,289461;Tracked;
ElbowLeft;2018-06-04 07:59:10.666;-0,04089941;0,0182484;4,280039;Tracked;
WristLeft;2018-06-04 07:59:10.666;-0,05452749;-0,2142814;4,308201;Tracked;
HandLeft;2018-06-04 07:59:10.666;-0,05785713;-0,2967858;4,332321;Tracked;
ShoulderRight;2018-06-04 07:59:10.666;0,3293456;0,296575;4,292407;Tracked;
ElbowRight;2018-06-04 07:59:10.666;0,4027567;0,01071794;4,286235;Tracked;
WristRight;2018-06-04 07:59:10.666;0,4148077;-0,2532338;4,314796;Tracked;
HandRight;2018-06-04 07:59:10.666;0,4129307;-0,3082461;4,330358;Tracked;
HipLeft;2018-06-04 07:59:10.666;0,09554689;-0,2490296;4,243944;Tracked;
KneeLeft;2018-06-04 07:59:10.666;0,06185549;-0,614617;4,158312;Tracked;
AnkleLeft;2018-06-04 07:59:10.667;0,07683906;-1,020732;4,068631;Tracked;
FootLeft;2018-06-04 07:59:10.667;0,07693146;-1,039017;3,927279;Tracked;
HipRight;2018-06-04 07:59:10.667;0,2540773;-0,2522081;4,240398;Tracked;
KneeRight;2018-06-04 07:59:10.667;0,2809863;-0,6161941;4,154844;Tracked;
AnkleRight;2018-06-04 07:59:10.667;0,267399;-1,020132;4,068189;Tracked;
FootRight;2018-06-04 07:59:10.667;0,2657181;-1,03844;3,926906;Tracked;
