SpineBase;2018-05-29 08:17:41.314;0,06691524;0,1917155;1,484827;Tracked;
SpineMid;2018-05-29 08:17:41.314;0,07100452;0,496704;1,481615;Tracked;
Neck;2018-05-29 08:17:41.314;0,07441266;0,7805677;1,469788;Tracked;
Head;2018-05-29 08:17:41.314;-0,05121104;0,7767411;1,547151;Inferred;
ShoulderLeft;2018-05-29 08:17:41.314;-0,03184202;0,6943575;1,476299;Inferred;
ElbowLeft;2018-05-29 08:17:41.314;-0,1429827;0,4974266;1,530097;Tracked;
WristLeft;2018-05-29 08:17:41.314;-0,1672467;0,2132401;1,586649;Tracked;
HandLeft;2018-05-29 08:17:41.314;-0,1667274;0,1566119;1,596669;Tracked;
ShoulderRight;2018-05-29 08:17:41.314;0,2431311;0,7573168;1,519119;Tracked;
ElbowRight;2018-05-29 08:17:41.314;0,2867657;0,4854934;1,535068;Tracked;
WristRight;2018-05-29 08:17:41.314;0,2939688;0,2588398;1,57311;Tracked;
HandRight;2018-05-29 08:17:41.314;0,3013128;0,1905818;1,595609;Inferred;
HipLeft;2018-05-29 08:17:41.314;-0,01084361;0,1869935;1,449235;Tracked;
KneeLeft;2018-05-29 08:17:41.314;-0,03522802;-0,226853;1,32009;Tracked;
AnkleLeft;2018-05-29 08:17:41.314;-0,02990465;-0,5616444;1,249019;Tracked;
FootLeft;2018-05-29 08:17:41.314;-0,01584398;-0,581718;1,10811;Tracked;
HipRight;2018-05-29 08:17:41.314;0,1411473;0,1860971;1,442005;Tracked;
KneeRight;2018-05-29 08:17:41.314;0,1402532;-0,2365502;1,311886;Tracked;
AnkleRight;2018-05-29 08:17:41.314;0,1300926;-0,5731804;1,249203;Tracked;
FootRight;2018-05-29 08:17:41.314;0,1396637;-0,5930544;1,108564;Tracked;
SpineShoulder;2018-05-29 08:17:41.314;0,07349493;0,7122192;1,474501;Tracked;
HandTipLeft;2018-05-29 08:17:41.314;-0,1450643;0,0767846;1,566713;Tracked;
ThumbLeft;2018-05-29 08:17:41.314;-0,1501491;0,135022;1,602975;Tracked;
HandTipRight;2018-05-29 08:17:41.314;0,2899885;0,1024587;1,580662;Tracked;
ThumbRight;2018-05-29 08:17:41.314;0,2864651;0,2313812;1,500667;Tracked;
SpineBase;2018-05-29 08:17:41.379;0,06885669;0,1869224;1,485275;Tracked;
SpineMid;2018-05-29 08:17:41.379;0,07254925;0,4947526;1,482332;Tracked;
Neck;2018-05-29 08:17:41.379;0,07557118;0,7804891;1,470145;Tracked;
Head;2018-05-29 08:17:41.379;-0,05001166;0,7766579;1,547515;Inferred;
ShoulderLeft;2018-05-29 08:17:41.379;-0,02609069;0,6803797;1,471465;Tracked;
ElbowLeft;2018-05-29 08:17:41.379;-0,1438414;0,4906893;1,532771;Tracked;
WristLeft;2018-05-29 08:17:41.379;-0,167164;0,2118032;1,586967;Tracked;
HandLeft;2018-05-29 08:17:41.379;-0,1670141;0,153415;1,596917;Tracked;
ShoulderRight;2018-05-29 08:17:41.379;0,244659;0,7573068;1,520462;Tracked;
ElbowRight;2018-05-29 08:17:41.379;0,2922052;0,4861785;1,541129;Tracked;
WristRight;2018-05-29 08:17:41.379;0,2986544;0,2595149;1,579143;Tracked;
HandRight;2018-05-29 08:17:41.379;0,3091992;0,189559;1,604157;Inferred;
HipLeft;2018-05-29 08:17:41.379;-0,008215345;0,1817135;1,450976;Tracked;
KneeLeft;2018-05-29 08:17:41.379;-0,03521768;-0,2313378;1,319676;Tracked;
AnkleLeft;2018-05-29 08:17:41.379;-0,0298299;-0,561672;1,248983;Tracked;
FootLeft;2018-05-29 08:17:41.379;-0,01377688;-0,5817714;1,10861;Tracked;
HipRight;2018-05-29 08:17:41.379;0,1424553;0,1818775;1,441171;Tracked;
KneeRight;2018-05-29 08:17:41.379;0,1409092;-0,2360149;1,313101;Tracked;
AnkleRight;2018-05-29 08:17:41.379;0,130174;-0,5724985;1,249441;Tracked;
FootRight;2018-05-29 08:17:41.379;0,1417371;-0,5924177;1,10933;Tracked;
SpineShoulder;2018-05-29 08:17:41.379;0,07475792;0,711784;1,474943;Tracked;
HandTipLeft;2018-05-29 08:17:41.379;-0,1442269;0,07356387;1,570622;Tracked;
ThumbLeft;2018-05-29 08:17:41.379;-0,1495179;0,1355408;1,604529;Tracked;
HandTipRight;2018-05-29 08:17:41.379;0,2980527;0,1023711;1,593536;Tracked;
ThumbRight;2018-05-29 08:17:41.379;0,298731;0,2396521;1,544;Tracked;
