SpineBase;2018-06-04 07:52:21.639;0,06097657;0,1232082;1,75287;Tracked;
SpineMid;2018-06-04 07:52:21.639;0,05766317;0,4642378;1,809333;Tracked;
Neck;2018-06-04 07:52:21.639;0,05397239;0,7869509;1,854333;Tracked;
Head;2018-06-04 07:52:21.640;0,04545711;0,9359546;1,861486;Tracked;
ShoulderLeft;2018-06-04 07:52:21.640;-0,1305365;0,6577846;1,815191;Tracked;
ElbowLeft;2018-06-04 07:52:21.640;-0,1907529;0,4073309;1,792022;Tracked;
WristLeft;2018-06-04 07:52:21.640;-0,1795184;0,2059908;1,701922;Tracked;
HandLeft;2018-06-04 07:52:21.640;-0,1523886;0,1430481;1,683421;Tracked;
ShoulderRight;2018-06-04 07:52:21.640;0,232537;0,6627887;1,815939;Tracked;
ElbowRight;2018-06-04 07:52:21.640;0,3126023;0,4468884;1,837775;Tracked;
WristRight;2018-06-04 07:52:21.640;0,3044302;0,2374362;1,746953;Tracked;
HandRight;2018-06-04 07:52:21.640;0,2648911;0,1574894;1,72057;Tracked;
HipLeft;2018-06-04 07:52:21.640;-0,02542184;0,120083;1,714319;Tracked;
KneeLeft;2018-06-04 07:52:21.640;-0,05144771;-0,2988215;1,699167;Tracked;
AnkleLeft;2018-06-04 07:52:21.640;-0,05977756;-0,6248294;1,675153;Tracked;
FootLeft;2018-06-04 07:52:21.640;-0,06932754;-0,661226;1,580927;Tracked;
HipRight;2018-06-04 07:52:21.640;0,1446157;0,1207711;1,712469;Tracked;
KneeRight;2018-06-04 07:52:21.640;0,1569036;-0,3059483;1,718356;Tracked;
AnkleRight;2018-06-04 07:52:21.640;0,1655921;-0,614091;1,688602;Tracked;
FootRight;2018-06-04 07:52:21.640;0,1708875;-0,6650273;1,584456;Tracked;
SpineShoulder;2018-06-04 07:52:21.640;0,05495421;0,7085595;1,845116;Tracked;
HandTipLeft;2018-06-04 07:52:21.640;-0,1323013;0,05830181;1,649629;Tracked;
ThumbLeft;2018-06-04 07:52:21.640;-0,09836201;0,1683125;1,633906;Tracked;
HandTipRight;2018-06-04 07:52:21.640;0,2434793;0,06952251;1,690881;Tracked;
ThumbRight;2018-06-04 07:52:21.640;0,212035;0,1846472;1,656655;Tracked;
SpineBase;2018-06-04 07:52:21.668;0,06100685;0,1231996;1,753116;Tracked;
SpineMid;2018-06-04 07:52:21.668;0,05744454;0,4641623;1,809727;Tracked;
Neck;2018-06-04 07:52:21.668;0,05336833;0,7867879;1,854913;Tracked;
Head;2018-06-04 07:52:21.668;0,04526948;0,9361718;1,862041;Tracked;
ShoulderLeft;2018-06-04 07:52:21.668;-0,1306631;0,6577861;1,815489;Tracked;
ElbowLeft;2018-06-04 07:52:21.668;-0,1909242;0,4071826;1,792108;Tracked;
WristLeft;2018-06-04 07:52:21.668;-0,1796601;0,2058792;1,702056;Tracked;
HandLeft;2018-06-04 07:52:21.668;-0,1523609;0,1430837;1,681318;Tracked;
ShoulderRight;2018-06-04 07:52:21.668;0,2337675;0,6620796;1,818087;Tracked;
ElbowRight;2018-06-04 07:52:21.668;0,3124138;0,4466159;1,838324;Tracked;
WristRight;2018-06-04 07:52:21.668;0,3043457;0,2371393;1,747441;Tracked;
HandRight;2018-06-04 07:52:21.668;0,2650008;0,1570213;1,71983;Tracked;
HipLeft;2018-06-04 07:52:21.668;-0,02539768;0,1200864;1,714448;Tracked;
KneeLeft;2018-06-04 07:52:21.668;-0,05139182;-0,2989439;1,699271;Tracked;
AnkleLeft;2018-06-04 07:52:21.668;-0,05975658;-0,6245815;1,675197;Tracked;
FootLeft;2018-06-04 07:52:21.668;-0,06925605;-0,6610431;1,581011;Tracked;
HipRight;2018-06-04 07:52:21.668;0,1446482;0,1207458;1,712858;Tracked;
KneeRight;2018-06-04 07:52:21.668;0,1571823;-0,3040107;1,718553;Tracked;
AnkleRight;2018-06-04 07:52:21.668;0,1656154;-0,6140433;1,68863;Tracked;
FootRight;2018-06-04 07:52:21.668;0,1710247;-0,6650738;1,584049;Tracked;
SpineShoulder;2018-06-04 07:52:21.668;0,05445822;0,7084191;1,84565;Tracked;
HandTipLeft;2018-06-04 07:52:21.668;-0,1362687;0,05944443;1,65262;Tracked;
ThumbLeft;2018-06-04 07:52:21.668;-0,09794285;0,1706219;1,634221;Tracked;
HandTipRight;2018-06-04 07:52:21.668;0,2461458;0,06927915;1,694695;Tracked;
ThumbRight;2018-06-04 07:52:21.668;0,2112592;0,1818264;1,654944;Tracked;
SpineBase;2018-06-04 07:52:21.723;0,06092397;0,1231396;1,753547;Tracked;
SpineMid;2018-06-04 07:52:21.723;0,0571484;0,4640516;1,810277;Tracked;
Neck;2018-06-04 07:52:21.723;0,05287394;0,7866488;1,855525;Tracked;
Head;2018-06-04 07:52:21.723;0,04502261;0,9364769;1,862931;Tracked;
