SpineBase;2018-06-07 16:02:17.818;0,08907572;0,1274009;1,747533;Tracked;
SpineMid;2018-06-07 16:02:17.818;0,09051657;0,498056;1,768191;Tracked;
Neck;2018-06-07 16:02:17.818;0,09188025;0,8503547;1,780716;Tracked;
Head;2018-06-07 16:02:17.818;0,03627747;0,9678868;1,787376;Tracked;
ShoulderLeft;2018-06-07 16:02:17.818;-0,04499123;0,6696473;1,732141;Tracked;
ElbowLeft;2018-06-07 16:02:17.818;-0,1208174;0,3992352;1,744867;Tracked;
WristLeft;2018-06-07 16:02:17.818;-0,1600196;0,1846343;1,758201;Tracked;
HandLeft;2018-06-07 16:02:17.818;-0,1592388;0,1082157;1,751316;Tracked;
ShoulderRight;2018-06-07 16:02:17.818;0,2171919;0,6625781;1,713108;Tracked;
ElbowRight;2018-06-07 16:02:17.818;0,2988609;0,3968874;1,735266;Tracked;
WristRight;2018-06-07 16:02:17.818;0,3441192;0,1366747;1,741714;Tracked;
HandRight;2018-06-07 16:02:17.818;0,3240817;0,0769833;1,707666;Tracked;
HipLeft;2018-06-07 16:02:17.818;0,02717759;0,1242942;1,707417;Tracked;
KneeLeft;2018-06-07 16:02:17.818;-0,03392119;-0,2204438;1,639348;Tracked;
AnkleLeft;2018-06-07 16:02:17.818;-0,02100279;-0,5758322;1,578318;Tracked;
FootLeft;2018-06-07 16:02:17.818;-0,02763368;-0,594499;1,434745;Tracked;
HipRight;2018-06-07 16:02:17.818;0,1466862;0,1244519;1,702895;Tracked;
KneeRight;2018-06-07 16:02:17.818;0,1578521;-0,239249;1,616077;Tracked;
AnkleRight;2018-06-07 16:02:17.818;0,1283505;-0,5892592;1,562342;Tracked;
FootRight;2018-06-07 16:02:17.818;0,1180287;-0,6075473;1,419035;Tracked;
SpineShoulder;2018-06-07 16:02:17.818;0,09166881;0,7649901;1,779489;Tracked;
HandTipLeft;2018-06-07 16:02:17.818;-0,1565349;0,03527901;1,726961;Tracked;
ThumbLeft;2018-06-07 16:02:17.818;-0,1212915;0,1427265;1,68526;Tracked;
HandTipRight;2018-06-07 16:02:17.818;0,324984;-0,01040363;1,660038;Tracked;
ThumbRight;2018-06-07 16:02:17.818;0,290637;0,107016;1,662278;Tracked;
SpineBase;2018-06-07 16:02:17.854;0,08903331;0,1278472;1,747136;Tracked;
SpineMid;2018-06-07 16:02:17.854;0,09090517;0,4998739;1,768808;Tracked;
Neck;2018-06-07 16:02:17.854;0,09283698;0,8531973;1,782215;Tracked;
Head;2018-06-07 16:02:17.854;0,03329688;0,9657091;1,784871;Tracked;
ShoulderLeft;2018-06-07 16:02:17.854;-0,04457762;0,6703281;1,73114;Tracked;
ElbowLeft;2018-06-07 16:02:17.854;-0,1207653;0,3995584;1,744538;Tracked;
WristLeft;2018-06-07 16:02:17.854;-0,1598795;0,1845403;1,754545;Tracked;
HandLeft;2018-06-07 16:02:17.854;-0,1601987;0,1070323;1,752232;Tracked;
ShoulderRight;2018-06-07 16:02:17.854;0,2161475;0,6630414;1,712425;Tracked;
ElbowRight;2018-06-07 16:02:17.854;0,2987708;0,3967928;1,735141;Tracked;
WristRight;2018-06-07 16:02:17.854;0,3351351;0,1578612;1,740371;Tracked;
HandRight;2018-06-07 16:02:17.854;0,3224845;0,08724903;1,709325;Tracked;
HipLeft;2018-06-07 16:02:17.854;0,02710354;0,1248664;1,706986;Tracked;
KneeLeft;2018-06-07 16:02:17.854;-0,03396602;-0,2202949;1,639248;Tracked;
AnkleLeft;2018-06-07 16:02:17.854;-0,02113045;-0,5753974;1,578288;Tracked;
FootLeft;2018-06-07 16:02:17.854;-0,02765883;-0,5939823;1,434675;Tracked;
HipRight;2018-06-07 16:02:17.854;0,1466686;0,124751;1,702548;Tracked;
KneeRight;2018-06-07 16:02:17.854;0,1579323;-0,2391648;1,616066;Tracked;
AnkleRight;2018-06-07 16:02:17.854;0,1281816;-0,5896094;1,562315;Tracked;
FootRight;2018-06-07 16:02:17.854;0,1179635;-0,6077985;1,418976;Tracked;
SpineShoulder;2018-06-07 16:02:17.854;0,09246637;0,7675802;1,780785;Tracked;
HandTipLeft;2018-06-07 16:02:17.854;-0,1561584;0,03605932;1,732033;Tracked;
ThumbLeft;2018-06-07 16:02:17.854;-0,1249369;0,1322752;1,690214;Tracked;
HandTipRight;2018-06-07 16:02:17.854;0,3243922;0,00383422;1,662927;Tracked;
ThumbRight;2018-06-07 16:02:17.854;0,2856305;0,1222491;1,660211;Tracked;
SpineBase;2018-06-07 16:02:17.884;0,08899041;0,1279893;1,747055;Tracked;
SpineMid;2018-06-07 16:02:17.884;0,09109797;0,5009027;1,769424;Tracked;
Neck;2018-06-07 16:02:17.884;0,09330525;0,8546705;1,783233;Tracked;
Head;2018-06-07 16:02:17.884;0,03181591;0,9646236;1,784215;Tracked;
ShoulderLeft;2018-06-07 16:02:17.884;-0,04393642;0,6706081;1,730564;Tracked;
ElbowLeft;2018-06-07 16:02:17.884;-0,1208885;0,3994771;1,744474;Tracked;
WristLeft;2018-06-07 16:02:17.884;-0,1601072;0,1844791;1,754479;Tracked;
HandLeft;2018-06-07 16:02:17.884;-0,1607377;0,11067;1,755139;Tracked;
ShoulderRight;2018-06-07 16:02:17.884;0,2155291;0,6631454;1,712127;Tracked;
ElbowRight;2018-06-07 16:02:17.884;0,2987066;0,3963579;1,734951;Tracked;
WristRight;2018-06-07 16:02:17.884;0,3383894;0,1436074;1,740555;Tracked;
HandRight;2018-06-07 16:02:17.884;0,3219888;0,07584418;1,706412;Tracked;
HipLeft;2018-06-07 16:02:17.884;0,02703627;0,1250295;1,706965;Tracked;
KneeLeft;2018-06-07 16:02:17.884;-0,03416804;-0,2198228;1,639288;Tracked;
AnkleLeft;2018-06-07 16:02:17.884;-0,02126518;-0,5751051;1,578264;Tracked;
FootLeft;2018-06-07 16:02:17.884;-0,02770355;-0,5936439;1,434627;Tracked;
HipRight;2018-06-07 16:02:17.884;0,146647;0,1248742;1,702395;Tracked;
KneeRight;2018-06-07 16:02:17.884;0,157952;-0,2391392;1,616087;Tracked;
AnkleRight;2018-06-07 16:02:17.884;0,1280168;-0,5899833;1,562378;Tracked;
FootRight;2018-06-07 16:02:17.884;0,1178896;-0,6081124;1,419019;Tracked;
SpineShoulder;2018-06-07 16:02:17.884;0,09286378;0,7689561;1,781733;Tracked;
HandTipLeft;2018-06-07 16:02:17.884;-0,1578472;0,03981309;1,731584;Tracked;
ThumbLeft;2018-06-07 16:02:17.884;-0,125194;0,1328625;1,689286;Tracked;
HandTipRight;2018-06-07 16:02:17.884;0,3246117;-0,006746962;1,662156;Tracked;
ThumbRight;2018-06-07 16:02:17.884;0,2858613;0,1000348;1,657852;Tracked;
SpineBase;2018-06-07 16:02:17.916;0,08888111;0,1283235;1,746941;Tracked;
SpineMid;2018-06-07 16:02:17.916;0,0915053;0,5022809;1,770194;Tracked;
Neck;2018-06-07 16:02:17.916;0,09445737;0,8566985;1,784685;Tracked;
Head;2018-06-07 16:02:17.916;0,02966684;0,9646547;1,786654;Tracked;
ShoulderLeft;2018-06-07 16:02:17.916;-0,04315409;0,6719245;1,729459;Tracked;
