SpineBase;2018-06-07 16:03:09.984;0,2048319;-0,2420984;4,306165;Tracked;
SpineMid;2018-06-07 16:03:09.984;0,2140239;0,07525224;4,365563;Tracked;
Neck;2018-06-07 16:03:09.984;0,2219239;0,3862283;4,409462;Tracked;
Head;2018-06-07 16:03:09.984;0,209124;0,5286752;4,415424;Tracked;
ShoulderLeft;2018-06-07 16:03:09.984;0,05739009;0,2637657;4,355207;Tracked;
ElbowLeft;2018-06-07 16:03:09.984;0,001343682;0,01394741;4,318511;Tracked;
WristLeft;2018-06-07 16:03:09.984;-0,005182726;-0,2601458;4,207319;Tracked;
HandLeft;2018-06-07 16:03:09.984;-0,004293461;-0,2969397;4,184072;Tracked;
ShoulderRight;2018-06-07 16:03:09.984;0,3620313;0,2658675;4,361345;Tracked;
ElbowRight;2018-06-07 16:03:09.984;0,4163664;0,001291211;4,313623;Tracked;
WristRight;2018-06-07 16:03:09.984;0,4243388;-0,2402147;4,205623;Tracked;
HandRight;2018-06-07 16:03:09.984;0,4123621;-0,2865602;4,18599;Tracked;
HipLeft;2018-06-07 16:03:09.984;0,1424166;-0,2399369;4,262608;Tracked;
KneeLeft;2018-06-07 16:03:09.984;0,1156174;-0,5714227;4,249327;Tracked;
AnkleLeft;2018-06-07 16:03:09.984;0,1274289;-0,9593945;4,246711;Tracked;
FootLeft;2018-06-07 16:03:09.984;0,1370627;-1,04376;4,122141;Tracked;
HipRight;2018-06-07 16:03:09.984;0,2634495;-0,239586;4,264373;Tracked;
KneeRight;2018-06-07 16:03:09.984;0,2890018;-0,5779402;4,243467;Tracked;
AnkleRight;2018-06-07 16:03:09.984;0,2608583;-0,9708508;4,232257;Tracked;
FootRight;2018-06-07 16:03:09.984;0,2396582;-1,044162;4,112901;Tracked;
SpineShoulder;2018-06-07 16:03:09.984;0,2201828;0,3092791;4,401157;Tracked;
HandTipLeft;2018-06-07 16:03:09.984;0,01458048;-0,3846782;4,17341;Tracked;
ThumbLeft;2018-06-07 16:03:09.984;0,03719984;-0,2972652;4,147334;Tracked;
HandTipRight;2018-06-07 16:03:09.984;0,4214595;-0,3463965;4,173678;Tracked;
ThumbRight;2018-06-07 16:03:09.984;0,3793746;-0,2756153;4,158972;Tracked;
SpineBase;2018-06-07 16:03:10.015;0,2049807;-0,2420056;4,305984;Tracked;
SpineMid;2018-06-07 16:03:10.015;0,2141739;0,07535204;4,365528;Tracked;
Neck;2018-06-07 16:03:10.015;0,2222454;0,3864531;4,409706;Tracked;
Head;2018-06-07 16:03:10.015;0,2099998;0,5288036;4,414221;Tracked;
ShoulderLeft;2018-06-07 16:03:10.015;0,05693242;0,2640174;4,3556;Tracked;
